timestamp,src_ip,dst_ip,src_port,dst_port,protocol,length
1733240520.515085,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240520.759735,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240520.759794,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240520.998835,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240520.998865,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240521.258896,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240521.258928,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240521.503707,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240521.503741,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240521.752814,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240521.752850,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240522.002082,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240522.002116,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240522.251278,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240522.251315,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240522.500185,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240522.500220,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240522.747552,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240522.747586,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240523.009078,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240523.009257,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240523.278987,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240523.279022,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240523.535297,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240523.535333,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240523.785659,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240523.785692,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240524.032575,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240524.032601,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240524.279476,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240524.279511,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240524.539516,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240524.539556,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240524.782955,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240524.782989,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240525.162798,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240525.162827,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240525.411327,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240525.411361,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240525.661584,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240525.661627,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240525.935266,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240525.935296,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240526.188328,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240526.188360,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240526.436658,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240526.436686,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240526.683731,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240526.683764,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240526.954037,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240526.954082,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240527.207730,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240527.207762,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240527.487343,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240527.487378,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240527.748304,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240527.748336,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240527.991196,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240527.991232,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240528.235408,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240528.235448,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240528.479244,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240528.479280,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240528.592493,fe80::6076:70ff:fecb:77e4,ff02::2,,,58,70
1733240528.714862,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240528.714894,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240528.952560,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240528.952592,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240529.203116,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240529.203151,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240529.447026,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240529.447057,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240529.694939,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240529.694970,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240529.935821,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240529.935855,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240530.175525,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240530.175567,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240530.411589,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240530.411621,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240530.634859,fe80::c054:f2ff:fe05:3d83,ff02::2,,,58,70
1733240530.634854,fe80::4c5b:8eff:fe31:6e6c,ff02::2,,,58,70
1733240530.648515,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240530.648550,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240530.887659,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240530.887690,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240531.127539,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240531.127571,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240531.379422,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240531.379455,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240531.615402,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240531.615437,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240531.847345,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240531.847377,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240532.102974,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240532.103005,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240532.338705,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240532.338737,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240532.583344,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240532.583375,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240532.844221,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240532.844247,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240533.091292,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240533.091327,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240533.367416,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240533.367452,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240533.607084,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240533.607124,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240533.851243,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240533.851274,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240534.099324,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240534.099372,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240534.351980,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240534.352014,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240534.591561,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240534.591592,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240534.835018,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240534.835051,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240535.075691,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240535.075726,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240535.323381,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240535.323416,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240535.566960,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240535.566993,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240535.827382,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240535.827414,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240536.071419,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240536.071460,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240536.323241,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240536.323273,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240536.567298,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240536.567332,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240536.811596,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240536.811631,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240537.051251,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240537.051283,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240537.303761,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240537.303808,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240537.547427,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240537.547462,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240537.803712,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240537.803748,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240538.047558,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240538.047600,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240538.307915,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240538.307950,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240538.547061,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240538.547092,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240538.798606,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240538.798638,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240539.043545,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240539.043589,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240539.279566,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240539.279606,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240539.528482,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240539.528516,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240539.774703,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240539.774734,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240540.021724,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240540.021760,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240540.299931,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240540.299963,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240540.551184,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240540.551217,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240540.792678,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240540.792721,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240541.031249,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240541.031281,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240541.307314,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240541.307348,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240541.554575,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240541.554619,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240541.802744,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240541.802776,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240542.051626,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240542.051654,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240542.298882,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240542.298914,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240542.552898,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240542.552939,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240542.817457,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240542.817491,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240543.063300,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240543.063335,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240543.314987,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240543.315018,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240543.603537,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240543.603567,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240543.859499,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240543.859530,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240544.107624,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240544.107656,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240544.359123,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240544.359156,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240544.758852,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240544.758886,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240545.018995,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240545.019026,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240545.264032,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240545.264063,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240545.506932,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240545.506964,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240545.742929,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240545.742964,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240545.982891,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240545.982923,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240546.239935,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240546.239970,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240546.499984,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240546.500017,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240546.743614,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240546.743658,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240546.983294,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240546.983336,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240547.231552,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240547.231590,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240547.471427,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240547.471470,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240547.727321,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240547.727355,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240547.972813,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240547.972845,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240548.222953,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240548.222985,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240548.471957,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240548.471991,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240548.759115,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240548.759149,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240549.014731,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240549.014764,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240549.259415,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240549.259446,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240549.516073,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240549.516107,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240549.755243,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240549.755276,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240550.011653,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240550.011689,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240550.269375,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240550.269410,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240550.515413,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240550.515446,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240550.773148,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240550.773183,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240551.052216,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240551.052250,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240551.312070,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240551.312101,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240551.568694,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240551.568726,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240551.871852,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240551.871878,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240552.159373,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240552.159406,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240552.399734,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240552.399768,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240552.675316,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240552.675349,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240552.919544,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240552.919576,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240553.167240,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240553.167273,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240553.439237,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240553.439274,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240553.683068,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240553.683099,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240553.934631,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240553.934663,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240554.194916,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240554.194949,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240554.449686,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240554.449721,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240554.719256,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240554.719288,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240554.966796,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240554.966829,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240555.207557,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240555.207592,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240555.447804,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240555.447839,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240555.695416,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240555.695454,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240555.934996,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240555.935027,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240556.187047,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240556.187080,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240556.441049,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240556.441084,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240556.732358,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240556.732393,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240556.983661,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240556.983697,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240557.270865,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240557.270897,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240557.527194,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240557.527227,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240557.776368,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240557.776403,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240558.039402,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240558.039441,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240558.515804,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240558.515836,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240558.764537,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240558.764571,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240559.002874,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240559.002909,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240559.251210,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240559.251237,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240559.503491,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240559.503524,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240559.762931,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240559.762962,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240559.998856,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240559.998898,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240560.260478,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240560.260519,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240560.494631,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240560.494663,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240560.755201,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240560.755238,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240561.003868,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240561.003922,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240561.262718,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240561.262750,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240561.515158,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240561.515193,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240561.759857,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240561.759888,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240562.010828,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240562.010859,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240562.259625,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240562.259661,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240562.519921,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240562.519954,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240562.788543,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240562.788585,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240563.039038,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240563.039073,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240563.286745,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240563.286777,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240563.551950,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240563.551980,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240563.803044,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240563.803077,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240564.039727,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240564.039772,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240564.288715,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240564.288747,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240564.527409,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240564.527451,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240564.759824,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240564.759859,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240565.015528,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240565.015570,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240565.267336,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240565.267370,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240565.519323,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240565.519355,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240565.763305,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240565.763344,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240566.027050,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240566.027081,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240566.267183,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240566.267217,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240566.531556,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240566.531587,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240566.785295,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240566.785337,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240567.031147,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240567.031178,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240567.274688,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240567.274739,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240567.535053,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240567.535088,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240567.874783,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240567.874815,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240568.115205,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240568.115237,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240568.367012,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240568.367047,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240568.642719,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240568.642761,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240568.887466,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240568.887498,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240569.278044,10.0.0.1,10.0.0.2,20.0,80.0,6,54
1733240569.278080,10.0.0.2,10.0.0.1,80.0,20.0,6,54
1733240569.545591,10.0.0.1,10.0.0.2,20.0,80.0,6,54
